"idper","yearq","year","ager","sex","hispanic","race","race_ethnicity","hincome1","hincome2","marital","popsize","region","msa","locality","educatn1","educatn2","veteran","citizen","newcrime","newoff","seriousviolent","notify","vicservices","locationr","direl","weapon","weapcat","injury","serious","treatment","offenderage","offendersex","offtracenew","wgtviccy","series","newwgt"
"163208636095999999999934202","1993.4","1993","4","1","1","1","6","98","-1","5","-1","-1","2","-1","4","-1","-2","-1","1","4","2","2","2","2","2","2","0","0","1","0","3","1","-1","2330.00227","1","2330.00227"
"163261308670999999999915301","1993.4","1993","4","2","2","1","1","2","-1","4","-1","-1","1","-1","5","-1","-2","-1","1","4","2","1","2","1","4","2","0","0","1","0","3","2","-1","2103.303620002","1","2103.303620002"
"163283375903999999999915502","1993.4","1993","2","1","2","1","1","98","-1","1","-1","-1","2","-1","4","-1","-2","-1","1","2","1","1","2","3","4","1","2","1","3","1","3","1","-1","3057.29641","1","3057.29641"
"163283375903999999999915502","1993.4","1993","2","1","2","1","1","98","-1","1","-1","-1","2","-1","4","-1","-2","-1","1","3","1","1","2","3","4","1","3","0","1","0","3","1","-1","3057.29641","1","3057.29641"
"163283375903999999999915503","1993.4","1993","1","1","2","1","1","98","-1","1","-1","-1","2","-1","4","-1","-2","-1","1","4","2","2","2","4","3","2","0","0","1","0","2","1","-1","2424.57324","1","2424.57324"
"163283375903999999999915503","1993.4","1993","1","1","2","1","1","98","-1","1","-1","-1","2","-1","4","-1","-2","-1","1","4","2","2","2","4","3","2","0","0","1","0","2","1","-1","2424.57324","1","2424.57324"
"163283375903999999999915503","1993.4","1993","1","1","2","1","1","98","-1","1","-1","-1","2","-1","4","-1","-2","-1","1","4","2","1","2","4","3","2","0","0","1","0","2","1","-1","2424.57324","1","2424.57324"
"163305528120999999999925103","1993.4","1993","2","1","2","1","1","6","-1","1","-1","-1","2","-1","4","-1","-2","-1","1","3","1","1","2","2","6","2","0","1","2","1","98","98","-1","2703.60441","1","2703.60441"
"163305649339999999999915501","1993.4","1993","2","1","2","1","1","2","-1","1","-1","-1","1","-1","5","-1","-2","-1","1","4","2","1","2","2","3","2","0","0","1","0","3","1","-1","2546.16117","1","2546.16117"
"163307119583999999999915501","1993.4","1993","2","2","2","2","2","1","-1","4","-1","-1","1","-1","3","-1","-2","-1","1","3","1","2","2","1","3","1","2","1","3","1","3","2","-1","3014.83267","1","3014.83267"
"163307647541999999999915101","1993.4","1993","5","1","2","2","2","3","-1","2","-1","-1","2","-1","5","-1","-2","-1","1","2","1","1","2","1","3","1","4","0","1","0","4","1","-1","2007.78079","1","2007.78079"
"163307647541999999999915101","1993.4","1993","5","1","2","2","2","3","-1","2","-1","-1","2","-1","5","-1","-2","-1","1","3","1","1","2","1","3","1","2","0","1","0","4","1","-1","2007.78079","1","2007.78079"
"163307649598999999999915501","1993.4","1993","2","2","2","1","1","3","-1","1","-1","-1","1","-1","5","-1","-2","-1","2","5","3","2","2","3","5","3","5","0","1","0","98","4","-1","3050.03103","1","3050.03103"
"163320552469999999999914502","1993.4","1993","1","1","2","1","1","2","-1","1","-1","-1","2","-1","3","-1","-2","-1","1","3","1","1","2","3","4","1","1","1","3","1","5","3","-1","2262.41149","1","2262.41149"
"163322369844999999999915501","1993.4","1993","3","1","2","1","1","7","-1","1","-1","-1","1","-1","5","-1","-2","-1","1","2","1","1","2","3","4","1","2","0","1","0","3","1","-1","2312.58066","1","2312.58066"
"163322549862999999999915504","1993.4","1993","1","1","2","1","1","5","-1","1","-1","-1","1","-1","2","-1","-2","-1","1","3","1","2","3","3","4","1","3","1","3","2","1","1","-1","2417.74704","1","2417.74704"
"163333543143999999999915105","1993.4","1993","4","1","2","1","1","3","-1","2","-1","-1","2","-1","4","-1","-2","-1","1","1","1","2","2","3","3","2","0","0","1","0","4","1","-1","2274.27374","1","2274.27374"
"163335521792999999999925105","1993.4","1993","3","1","2","1","1","5","-1","1","-1","-1","3","-1","4","-1","-2","-1","1","3","1","3","2","3","4","1","2","0","1","0","3","1","-1","2414.27141","1","2414.27141"
"163335521792999999999925105","1993.4","1993","3","1","2","1","1","5","-1","1","-1","-1","3","-1","4","-1","-2","-1","1","2","1","1","2","3","4","1","2","0","1","0","3","1","-1","2414.27141","1","2414.27141"
"163335521792999999999925105","1993.4","1993","3","1","2","1","1","5","-1","1","-1","-1","3","-1","4","-1","-2","-1","1","4","2","2","2","3","4","2","0","0","1","0","4","1","-1","2414.27141","1","2414.27141"
"163342523364999999999924501","1993.4","1993","2","1","2","1","1","2","-1","1","-1","-1","1","-1","4","-1","-2","-1","1","4","2","2","2","3","3","3","5","0","1","0","3","1","-1","2762.18775","1","2762.18775"
"163359118403999999999915401","1993.4","1993","4","1","2","1","1","5","-1","2","-1","-1","2","-1","5","-1","-2","-1","1","4","2","2","2","4","3","2","0","0","1","0","2","1","-1","2446.37785","1","2446.37785"
"163359368439999999999915405","1993.4","1993","1","2","2","1","1","6","-1","1","-1","-1","2","-1","3","-1","-2","-1","1","2","1","3","2","4","3","2","0","0","1","0","2","2","-1","2275.13664","1","2275.13664"
"163359368439999999999915405","1993.4","1993","1","2","2","1","1","6","-1","1","-1","-1","2","-1","3","-1","-2","-1","1","4","2","2","2","4","3","2","0","0","1","0","2","2","-1","2275.13664","1","2275.13664"
"163359648444999999999925401","1993.4","1993","2","2","2","1","1","98","-1","5","-1","-1","2","-1","4","-1","-2","-1","1","1","1","2","2","1","3","1","2","0","1","0","3","1","-1","2108.93352","1","2108.93352"
"163359778403999999999925402","1993.4","1993","2","2","2","1","1","3","-1","4","-1","-1","2","-1","5","-1","-2","-1","1","2","1","2","2","3","4","3","5","1","3","1","5","1","-1","2204.4811","1","2204.4811"
"163362465317999999999915102","1993.4","1993","2","1","1","1","6","4","-1","1","-1","-1","1","-1","3","-1","-2","-1","1","4","2","1","2","3","6","2","0","0","1","0","98","98","-1","2790.19945","1","2790.19945"
"163388243246999999999914402","1993.4","1993","3","1","2","2","2","4","-1","4","-1","-1","2","-1","4","-1","-2","-1","1","3","1","1","2","3","4","1","2","0","1","0","3","1","-1","4045.49722","1","4045.49722"
"163388685709999999999924401","1993.4","1993","3","2","2","1","1","4","-1","1","-1","-1","1","-1","5","-1","-2","-1","1","4","2","2","2","5","4","2","0","0","1","0","3","1","-1","2036.8484","2","20368.484"
"163388685709999999999924401","1993.4","1993","3","2","2","1","1","4","-1","1","-1","-1","1","-1","5","-1","-2","-1","1","1","1","2","2","2","3","2","0","1","4","1","3","1","-1","2036.8484","1","2036.8484"
"163389115283999999999915401","1993.4","1993","3","2","2","2","2","1","-1","1","-1","-1","1","-1","4","-1","-2","-1","1","2","1","2","2","1","4","1","1","1","3","1","3","1","-1","2642.03497","1","2642.03497"
"163418870864999999999915202","1993.4","1993","4","2","2","1","1","3","-1","2","-1","-1","1","-1","4","-1","-2","-1","1","4","2","2","2","3","4","2","0","0","1","0","4","1","-1","2152.80176","1","2152.80176"
"163434576228999999999914303","1993.4","1993","5","2","2","1","1","3","-1","3","-1","-1","1","-1","4","-1","-2","-1","1","4","2","2","2","3","4","2","0","0","1","0","4","1","-1","1954.25096","1","1954.25096"
"163449866928999999999924101","1993.4","1993","3","1","2","1","1","1","-1","2","-1","-1","1","-1","5","-1","-2","-1","1","4","2","2","2","2","3","2","0","0","1","0","4","2","-1","2041.0954","1","2041.0954"
"163449866928999999999924102","1993.4","1993","3","2","2","1","1","1","-1","2","-1","-1","1","-1","5","-1","-2","-1","1","4","2","2","2","2","3","2","0","0","1","0","4","2","-1","1809.7675","1","1809.7675"
"163479868209999999999935401","1993.4","1993","2","1","2","2","2","1","-1","1","-1","-1","2","-1","5","-1","-2","-1","1","2","1","2","2","3","4","1","1","0","1","0","3","1","-1","3593.46102","1","3593.46102"
"163486323771999999999915102","1993.4","1993","2","1","2","1","1","2","-1","1","-1","-1","2","-1","4","-1","-2","-1","1","3","1","2","2","3","3","1","2","0","1","0","3","1","-1","3154.92041","1","3154.92041"
"163490185446999999999915202","1993.4","1993","3","2","2","1","1","4","-1","2","-1","-1","2","-1","4","-1","-2","-1","1","4","2","1","2","1","3","2","0","1","3","1","3","2","-1","2251.06974","1","2251.06974"
"163490734699999999999915303","1993.4","1993","1","1","2","1","1","7","-1","1","-1","-1","2","-1","3","-1","-2","-1","1","4","2","2","2","4","3","2","0","0","1","0","2","1","-1","2370.88105","1","2370.88105"
"163492874088999999999914201","1993.4","1993","3","1","2","1","1","5","-1","2","-1","-1","1","-1","5","-1","-2","-1","1","2","1","1","2","3","4","1","2","0","1","0","5","3","-1","2041.0954","1","2041.0954"
"163522040024999999999914502","1993.4","1993","4","1","2","1","1","5","-1","2","-1","-1","3","-1","4","-1","-2","-1","1","4","2","2","2","3","3","2","0","0","1","0","4","1","-1","2325.79823","1","2325.79823"
"163522937557999999999914401","1993.4","1993","3","2","2","1","1","1","-1","5","-1","-1","3","-1","4","-1","-2","-1","2","5","3","2","2","1","3","2","0","0","1","0","4","2","-1","2321.81484","1","2321.81484"
"163523371441999999999916201","1993.4","1993","4","1","2","1","1","3","-1","4","-1","-1","2","-1","4","-1","-2","-1","1","4","2","1","2","1","3","2","0","0","1","0","3","1","-1","2153.28987","1","2153.28987"
"163523888358999999999916103","1993.4","1993","1","1","2","1","1","3","-1","1","-1","-1","2","-1","3","-1","-2","-1","1","2","1","2","2","5","3","1","3","1","3","1","5","1","-1","1999.53207","2","11997.19242"
"163525203808999999999914501","1993.4","1993","2","2","1","1","6","5","-1","1","-1","-1","1","-1","5","-1","-2","-1","1","4","2","1","2","3","4","2","0","0","1","0","3","1","-1","1829.62825","1","1829.62825"
"163525203858999999999914502","1993.4","1993","1","2","1","1","6","3","-1","1","-1","-1","1","-1","4","-1","-2","-1","1","4","2","1","2","3","4","2","0","1","3","1","3","1","-1","2007.34607","1","2007.34607"
"163527294628999999999915107","1993.4","1993","1","1","2","1","1","5","-1","1","-1","-1","1","-1","2","-1","-2","-1","1","4","2","2","2","3","3","2","0","0","1","0","2","1","-1","2310.93101","1","2310.93101"
"163527294628999999999915107","1993.4","1993","1","1","2","1","1","5","-1","1","-1","-1","1","-1","2","-1","-2","-1","1","4","2","2","2","3","3","2","0","0","1","0","2","1","-1","2310.93101","1","2310.93101"
"163527294628999999999915107","1993.4","1993","1","1","2","1","1","5","-1","1","-1","-1","1","-1","2","-1","-2","-1","1","4","2","2","2","3","3","2","0","1","3","1","2","1","-1","2310.93101","1","2310.93101"
"163527294628999999999915107","1993.4","1993","1","1","2","1","1","5","-1","1","-1","-1","1","-1","2","-1","-2","-1","1","4","2","2","2","3","3","2","0","0","1","0","2","1","-1","2310.93101","1","2310.93101"
"163527294628999999999915107","1993.4","1993","1","1","2","1","1","5","-1","1","-1","-1","1","-1","2","-1","-2","-1","1","4","2","2","2","1","4","2","0","0","1","0","2","1","-1","2310.93101","1","2310.93101"
"163527424284999999999925304","1993.4","1993","1","1","2","1","1","4","-1","1","-1","-1","1","-1","2","-1","-2","-1","1","4","2","2","2","4","4","2","0","0","1","0","2","1","-1","2039.15292","1","2039.15292"
"163527424284999999999925304","1993.4","1993","1","1","2","1","1","4","-1","1","-1","-1","1","-1","2","-1","-2","-1","1","4","2","2","2","4","4","2","0","0","1","0","2","1","-1","2039.15292","1","2039.15292"
"163527424949999999999915503","1993.4","1993","1","1","2","1","1","5","-1","1","-1","-1","2","-1","4","-1","-2","-1","1","4","2","1","2","3","4","2","0","0","1","0","3","1","-1","2442.87895","1","2442.87895"
"163527424949999999999915504","1993.4","1993","1","1","2","1","1","5","-1","1","-1","-1","2","-1","3","-1","-2","-1","1","3","1","2","2","1","3","1","3","0","1","0","2","1","-1","2565.97031","1","2565.97031"
"163532533258999999999916301","1993.4","1993","4","2","2","1","1","98","-1","4","-1","-1","1","-1","5","-1","-2","-1","1","1","1","2","1","1","2","2","0","1","3","2","4","1","-1","2050.35211","1","2050.35211"
"163532533270999999999916301","1993.4","1993","4","1","2","1","1","6","-1","2","-1","-1","2","-1","5","-1","-2","-1","1","4","2","2","2","3","4","2","0","0","1","0","3","1","-1","2213.66801","1","2213.66801"
"163539330428999999999945101","1993.4","1993","3","2","2","2","2","2","-1","5","-1","-1","1","-1","4","-1","-2","-1","1","2","1","1","1","1","1","1","3","1","3","1","3","1","-1","2570.59559","1","2570.59559"
"163539932628999999999915303","1993.4","1993","1","2","1","1","6","4","-1","1","-1","-1","2","-1","3","-1","-2","-1","1","3","1","1","1","3","4","1","3","1","2","1","5","1","-1","2420.68173","1","2420.68173"
"163548285594999999999915202","1993.4","1993","4","2","2","1","1","6","-1","1","-1","-1","1","-1","5","-1","-2","-1","1","4","2","2","2","4","5","2","0","0","1","0","1","1","-1","2121.13216","1","2121.13216"
"163548285594999999999915202","1993.4","1993","4","2","2","1","1","6","-1","1","-1","-1","1","-1","5","-1","-2","-1","1","4","2","2","2","4","5","2","0","0","1","0","2","1","-1","2121.13216","1","2121.13216"
"163548289841999999999915102","1993.4","1993","5","2","2","1","1","3","-1","2","-1","-1","1","-1","3","-1","-2","-1","1","4","2","1","2","1","4","2","0","1","3","1","4","3","-1","2102.050810006","1","2102.050810006"
"163551376845999999999915401","1993.4","1993","4","1","2","1","1","3","-1","2","-1","-1","2","-1","5","-1","-2","-1","1","4","2","2","2","3","4","2","0","0","1","0","4","1","-1","2359.48836","1","2359.48836"
"163567939228999999999945103","1993.4","1993","1","2","2","1","1","3","-1","1","-1","-1","1","-1","3","-1","-2","-1","1","4","2","1","2","3","3","2","0","0","1","0","4","2","-1","2291.3676","1","2291.3676"
"163572335951999999999915107","1993.4","1993","1","2","2","1","1","7","-1","1","-1","-1","2","-1","3","-1","-2","-1","1","4","2","2","2","4","3","2","0","0","1","0","2","2","-1","2313.65178","1","2313.65178"
"163572335951999999999915107","1993.4","1993","1","2","2","1","1","7","-1","1","-1","-1","2","-1","3","-1","-2","-1","1","4","2","1","2","4","3","2","0","0","1","0","5","3","-1","2313.65178","1","2313.65178"
"163572335951999999999915107","1993.4","1993","1","2","2","1","1","7","-1","1","-1","-1","2","-1","3","-1","-2","-1","1","4","2","2","2","4","3","2","0","0","1","0","2","2","-1","2313.65178","1","2313.65178"
"163572335951999999999915107","1993.4","1993","1","2","2","1","1","7","-1","1","-1","-1","2","-1","3","-1","-2","-1","1","4","2","2","2","4","3","2","0","0","1","0","5","2","-1","2313.65178","1","2313.65178"
"163572935128999999999925201","1993.4","1993","3","1","2","1","1","1","-1","1","-1","-1","1","-1","5","-1","-2","-1","1","4","2","2","2","3","4","2","0","0","1","0","2","1","-1","2239.41306","1","2239.41306"
"163586296703999999999916302","1993.4","1993","1","1","2","2","2","1","-1","1","-1","-1","1","-1","3","-1","-2","-1","1","2","1","1","2","3","4","1","1","0","1","0","5","1","-1","1977.65453","1","1977.65453"
"163587823903999999999926101","1993.4","1993","3","2","2","1","1","2","-1","1","-1","-1","2","-1","5","-1","-2","-1","1","4","2","2","2","1","1","2","0","1","3","1","3","1","-1","1963.7097","1","1963.7097"
"163587938683999999999926202","1993.4","1993","2","1","2","1","1","3","-1","1","-1","-1","1","-1","4","-1","-2","-1","1","2","1","1","2","3","4","2","0","1","2","2","3","1","-1","2714.47899","1","2714.47899"
"163590888520999999999926301","1993.4","1993","4","1","2","2","2","2","-1","2","-1","-1","1","-1","2","-1","-2","-1","1","2","1","1","2","1","4","2","0","1","2","2","5","1","-1","2769.82927","1","2769.82927"
"163592286920999999999915502","1993.4","1993","3","2","2","2","2","98","-1","2","-1","-1","1","-1","4","-1","-2","-1","1","2","1","1","2","1","2","1","2","0","1","0","2","1","-1","2548.67948","1","2548.67948"
"163609624724999999999915303","1993.4","1993","5","1","2","1","1","4","-1","4","-1","-1","1","-1","4","-1","-2","-1","1","4","2","1","2","3","4","2","0","0","1","0","3","1","-1","2399.56136","2","14397.36816"
"163616051743999999999914402","1993.4","1993","4","2","2","1","1","5","-1","2","-1","-1","1","-1","5","-1","-2","-1","2","5","3","2","2","3","4","2","0","0","1","0","5","1","-1","2107.90953","1","2107.90953"
"163617278752999999999914108","1993.4","1993","1","2","2","1","1","6","-1","1","-1","-1","3","-1","4","-1","-2","-1","1","3","1","2","2","1","2","1","3","0","1","0","4","1","-1","2489.20718","1","2489.20718"
"163624591239999999999914402","1993.4","1993","1","1","2","1","1","1","-1","1","-1","-1","3","-1","3","-1","-2","-1","1","3","1","3","2","4","4","2","0","1","2","2","2","1","-1","2124.72818","1","2124.72818"
"163624591239999999999914402","1993.4","1993","1","1","2","1","1","1","-1","1","-1","-1","3","-1","3","-1","-2","-1","1","3","1","2","2","3","3","1","3","0","1","0","2","1","-1","2124.72818","1","2124.72818"
"163624591239999999999914402","1993.4","1993","1","1","2","1","1","1","-1","1","-1","-1","3","-1","3","-1","-2","-1","1","3","1","2","2","1","4","1","1","0","1","0","5","1","-1","2124.72818","1","2124.72818"
"163624591239999999999914402","1993.4","1993","1","1","2","1","1","1","-1","1","-1","-1","3","-1","3","-1","-2","-1","1","4","2","2","2","1","4","2","0","0","1","0","2","1","-1","2124.72818","1","2124.72818"
"163624591239999999999914402","1993.4","1993","1","1","2","1","1","1","-1","1","-1","-1","3","-1","3","-1","-2","-1","2","5","3","2","2","3","4","2","0","0","1","0","2","1","-1","2124.72818","1","2124.72818"
"163646626864999999999914101","1993.4","1993","4","1","2","1","1","3","-1","1","-1","-1","2","-1","4","-1","-2","-1","1","3","1","2","2","3","3","1","3","1","3","1","4","2","-1","2336.26048","1","2336.26048"
"163676354954999999999934203","1993.4","1993","1","1","2","1","1","5","-1","1","-1","-1","3","-1","3","-1","-2","-1","1","4","2","2","2","3","3","2","0","1","3","1","2","1","-1","2453.15909","1","2453.15909"
